"url","id","title","disc_cat_1","disc_cat_2","disc_cat_3","disc_cat_4","disc_cat_5"
"http://arcticdata.io/catalog/view/doi:10.5065/D6QJ7FBG","doi:10.5065/D6QJ7FBG","Zooplankton Abundance and Biomass Retrospective","biology","Oceanography",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2GS8G","doi:10.18739/A2GS8G","Autonomous Ocean Flux Buoy 2","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A27583","doi:10.18739/A27583","Hydroxyl (OH) airglow image data, Alaska, December 16, 2011","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6V69GNG","doi:10.5065/D6V69GNG","HLY-04-03 Suspended Particulate Organic Matter (sPOM) Data (ASCII) [Bates, N. R.]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6RR1WBZ","doi:10.5065/D6RR1WBZ","HLY-04-03 High Performance Liquid Chromatography (HPLC) Pigment Data (Excel) [Hill, V.]","Oceanography","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2Q23R00M","doi:10.18739/A2Q23R00M","A Varved Sediment Analysis of 1,000 Years of Climate Change: Linnévatnet, Svalbard, 2010","climate","Hydrology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2SW6J","doi:10.18739/A2SW6J","NCEAS phenology dataset","ecology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2XM14","doi:10.18739/A2XM14","Passive acoustic data from Davis Strait - C6 10 of 16 (121130-0300-C6-09711.wav to 130110-1700-C6-10709.wav)","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2NW2S","doi:10.18739/A2NW2S","Western: Lake water hourly time series (CALON)(2015)","model output","Hydrology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6X34VHX","doi:10.5065/D6X34VHX","CHAOZ passive acoustic mooring CZ10_AU_C02 data","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2WN7F","doi:10.18739/A2WN7F","Hydroxyl (OH) airglow image data, Alaska, February 26, 2012","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2GR84","doi:10.18739/A2GR84","Photogrammetric scans of aerial photographs of North American glaciers, 1992. Roll 2 tiffs","aerial imagery/basemaps","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A24585","doi:10.18739/A24585","Hydroxyl (OH) airglow image data, Alaska, November 12, 2011","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6TD9VDN","doi:10.5065/D6TD9VDN","226Ra and 228Ra from SHEBA, Polar Star 2000 Expeditions (ASCII) [Kadko, D.]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6G44NG9","doi:10.5065/D6G44NG9","Council Flux Data - Tundra Site (ASCII) [Beringer, J.]","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6FN1484","doi:10.5065/D6FN1484","HLY-02-01 Bottle Data (MATLAB Format) [Flagg, C.]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6BG2M4V","doi:10.5065/D6BG2M4V","Ivotuk 2000: Snow Depth Data and Image [Sturm, M. et al.]","Cryology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2PH0J","doi:10.18739/A2PH0J","XRF mapping of the cryptoendolithic habitat - 2","Soil Science","biology","ecology",NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6057CXZ","doi:10.5065/D6057CXZ","HLY-06-01 Observations of Marine Mammals of Beringia [Ray, G.C.]","Oceanography","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A23P7N","doi:10.18739/A23P7N","Microzooplankton abundance and biomass in the Kara Sea and the Yamal Peninsula coastal waters in August 2012.","Oceanography","biology",NA,NA,NA
NA,"doi:10.6073/pasta/f211f393e440882fb1b4ff748463fd84",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/97f40ecc413d19fdd754209167ac71aa",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/9b73897fb9c007cbe3e616adfd1fee15",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/be406e7da3127d7426f68bed5ed31006",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/105b5bd65c3f10c461446753e0ccb8af",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/5972afb72586a4636a2e3e8ce6565a85",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/0f614bd867cc330a7541b139515295ed",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/8a092d8928fc140535c990222f59ba83",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/4cd1fc8b0910dd36dcb29a0c1152ba64",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/59beaf0c74f4735697227d8e9daf7d47",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/0f6a4b1ee4ca260f431175fe2439a544",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/d1fb3658f397c837b1ac49c42c2bdff7",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/8a2999c9ed297a184aaca7057e1ae177",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/011d1ba5f14fc9057dd67ff201174543",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/a96811cb3f27a1ca85e942a6cd19055c",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/6ccaa43585d7948838562520f6b95c07",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/03a76c6fcb26107983a7f09aa9d29c62",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/1088c31ca72d30644f71b622b00ff2bc",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/65c267593c2cc3f16653c4536b9d956f",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/26c5b917fd648829fa2fda488ea926b8",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/3eb47a3aab539531b90a7336aff56e30",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/813e4116ee7879035bdb9a35aae381a6",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/6cb2537adeeb317add88046b3475a03a",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/101857a6e7cc539c7d46cea3c2d07936",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/20e56860e067b13f44be60e0309434ce",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/874dd6c8657c49457c25c410bd5e9040",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/0c1736202ade8cd1acf9a29fa7f4da63",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/93e9a05b00e0e619b3942472ba1f7796",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/c1ed6d8d4dce62008d2a907d8f93ab48",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/89b3bbfa4d6a4cdaa9f46adf1dc3e38c",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/afb6900e4d0d15aeb15c92279200199f",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/29e5b0085da3935a4cf03eea053834ad",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/36867e3f4a87f7e795887eb3b6a35d76",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/717ddd390ecc92c5fa116968073fad43",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/ca84cec21de79fd6364d7781374f84eb",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/f755cc84f4d410f3e7b0c813ff1155a2",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/9e35079a41e4e0f9b06ef04f51019f89",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/febee98e62aaa9001e5747432ded64bd",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/38dfd48fc143a4f5abea8aa6d664c919",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/3ab6cda64f34f82f89933c3bc3e5caaa",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/1ff781d88be7161218e0d2419648ca52",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/52dcd21509c4d8638ccfb5148b2ac119",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/fdf6574d14d8fdd178a9450e057a2021",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/88e3e3717e6ced7f4c14aa89518f4613",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/40c946f076355aa2523ee4847f745b51",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/88f7fbd7a0ba46c1e54980448b8db3d2",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/bd8c1cc011851190a291862d6b3bfa52",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/3c61baca4928cbd259a26ca746898b65",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/12e95d63a6c0be0124c69487182b1750",NA,NA,NA,NA,NA,NA
NA,"doi:10.6073/pasta/86225c3c1a98be0780d092f8b8bf9943",NA,NA,NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6C53HW2","doi:10.5065/D6C53HW2","KN195-10 Gravimeter Data [Sambrotto/WHOI]","Oceanography","geology/geophysics",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6057D25","doi:10.5065/D6057D25","ArcticRIMS: Daily Precipitation From Monthly Station Records And Disaggregation","Atmospheric Science","model output",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6930R8F","doi:10.5065/D6930R8F","Chukchi Sea Sediment Core Lipid Analysis, Station F9 (Excel) [Harvey, R.]","Oceanography","geology/geophysics",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2MH32","doi:10.18739/A2MH32","Passive acoustic data from A4 in the Bering Strait for September 2014","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6V122W8","doi:10.5065/D6V122W8","Biocomplexity of Patterned Ground: Mould Bay Expedition","Soil Science","Soil Science","ecology",NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6D21VQG","doi:10.5065/D6D21VQG","Biocomplexity of Frost-boil Ecosystems: Banks Island","ecology","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6WQ01SZ","doi:10.5065/D6WQ01SZ","HLY-07-01 Elog Event Data [Sambrotto/LDEO]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2V634","doi:10.18739/A2V634","Infrared Spectra from Polar Atmospheric Emitted Radiance Interferometer","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A25W5K","doi:10.18739/A25W5K","Prudhoe Bay data","Soil Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A26W9683X","doi:10.18739/A26W9683X","Autonomous Ice Mass Balance Buoy Observations, Buoy 2006C, Beaufort Sea, Arctic Ocean, 2006","Cryology","Oceanography","Atmospheric Science",NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2BS1K","doi:10.18739/A2BS1K","Hydroxyl (OH) airglow image data, Alaska, September 25, 2011","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6RJ4GMN","doi:10.5065/D6RJ4GMN","Council Climate Data - Site 8 Burned Tundra (Excel) [Beringer, J.]","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A26W00","doi:10.18739/A26W00","Mobile Instrumented Sensor Platform (MISP) Datalogger Barrow, Alaska, 2017","ecology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2JV7D","doi:10.18739/A2JV7D","Photogrammetric scans of aerial photographs of North American glaciers, 1994. Roll 4 jpegs","aerial imagery/basemaps","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A22P93","doi:10.18739/A22P93","ECCO2 model Arctic Domain, 18km","model output","Oceanography",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2FB4WK8D","doi:10.18739/A2FB4WK8D","Autonomous Ice Mass Balance Buoy Observations, Buoy 2009E, Canadian Arctic Archipelago, 2009","Cryology","Oceanography","Atmospheric Science",NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6TM784B","doi:10.5065/D6TM784B","Sediment trap data of vertical flux of algal pigments, POC and PON","Oceanography","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2NV99B09","doi:10.18739/A2NV99B09","Marine Mammal sighting data from cruises in the Pacific Arctic, 2018, from Distributed Biological Observatory (DBO) regions","biology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2393B","doi:10.18739/A2393B","CSASN TASCC Nutrients All","Hydrology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6V9863N","doi:10.5065/D6V9863N","HLY-09-02 TeraScan HRPT Satellite Data [Ashjian/LDEO]","aerial imagery/basemaps","Oceanography",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2701Q","doi:10.18739/A2701Q","Kharp Vegetation and Soil Transects","ecology","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D69C6VGD","doi:10.5065/D69C6VGD","CHAOZ passive acoustic mooring CZ10_AU_A03 data","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2G554","doi:10.18739/A2G554","Focused synthetic aperture radar processing of echogram data with Multiple Signal Classification (MUSIC) antenna array processing, Greenland, June 27 - July 11, 2008","aerial imagery/basemaps","Cryology","Glaciology",NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A23B5W73S","doi:10.18739/A23B5W73S","Glacial History of the Little Ice Age in Kongress Valley, Svalbard: a study of lacustrine sediment, 2007","Glaciology","Hydrology","climate",NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6ZP444G","doi:10.5065/D6ZP444G","TN249 Multibeam Data [Ashjian/UW]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6FX77FN","doi:10.5065/D6FX77FN","Carbon export in the Eastern Bering Sea water column: TrapFlux (B56)","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6GT5K82","doi:10.5065/D6GT5K82","HLY-02-03 Carbon and Nitrogen Isotope Dynamics (ASCII) [Dunton, K.]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D66971PX","doi:10.5065/D66971PX","226Ra and 228Ra from SHEBA, Polar Star 2000 Expeditions (Excel) [Kadko, D.]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6CV4FQ8","doi:10.5065/D6CV4FQ8","Zooplankton Abundance and Species Composition (Excel)","biology","Oceanography",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A29R8K","doi:10.18739/A29R8K","Photogrammetric scans of aerial photographs of North American glaciers, 1973. Roll 3 thumbnails","aerial imagery/basemaps","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A27K1K","doi:10.18739/A27K1K","Hydroxyl (OH) airglow image data, Alaska, September 9, 2011","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6765CB3","doi:10.5065/D6765CB3","Pelagic distribution and abundance of seabirds in the PROBES area","biology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2VR6S","doi:10.18739/A2VR6S","Hydroxyl (OH) airglow image data, Alaska, February 17, 2012","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6NG4NM3","doi:10.5065/D6NG4NM3","Bottom Trawl Survey CTD data in 2008, Forage Distribution and Ocean Conditions (B62)","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2907M","doi:10.18739/A2907M","Passive acoustic data from Davis Strait - C1 14 of 17 (130415-1500-C1-12987.wav to 130527-0500-C1-13985.wav)","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6DZ06D5","doi:10.5065/D6DZ06D5","HLY-04-04 Video Plankton Recorder (VPR) Data [Ashjian, C.]","Oceanography","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6PR7T3N","doi:10.5065/D6PR7T3N","HLY-02-03 Particulate Organic Carbon (POC) and Particulate Nitrogen (PN) in sediments (Excel) [Harvey, R.]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2RN30757","doi:10.18739/A2RN30757","Petermann Expedition, Oden July 2015, marine core data for mineralogy, foraminifera and particle size, Greenland, 2019","ice cores","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D66Q1V9S","doi:10.5065/D66Q1V9S","Direct Measurement of the Boundary Undercurrent along Siberia [Woodgate, R., et al.]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D69K4880","doi:10.5065/D69K4880","Summary Figures of Food Webs and Stable Isotopes [Dunton-Whiteaker]","ecology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2PG2Z","doi:10.18739/A2PG2Z","Photogrammetric scans of aerial photographs of North American glaciers, 1978. Roll 3 tiffs","aerial imagery/basemaps","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D62B8W4K","doi:10.5065/D62B8W4K","Toolik Snowfence Experiment: 1994-2002 Active Layer Depth","Cryology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2X856","doi:10.18739/A2X856","Photogrammetric scans of aerial photographs of North American glaciers, 1978. Roll 5 tiffs","aerial imagery/basemaps","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2KG4S","doi:10.18739/A2KG4S","LeConte Glacier GPS data, 2016-2017","Glaciology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2JC8Z","doi:10.18739/A2JC8Z","Bering Strait Khromov 2010 Cruise report","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6GF0RJ1","doi:10.5065/D6GF0RJ1","HLY-04-03 Bacterial Abundance and Production (Excel) [Kirchman, D.]","Oceanography","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A24M9199T","doi:10.18739/A24M9199T","Soil CO2 flux, temperature, and moisture, Thule, Greenland 2016","Soil Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A21676","doi:10.18739/A21676","Passive acoustic data from A2 in the Bering Strait for August 2014","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2BC1F","doi:10.18739/A2BC1F","Photogrammetric scans of aerial photographs of North American glaciers, 1979. Roll 2 thumbnails","aerial imagery/basemaps","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2S17SS04","doi:10.18739/A2S17SS04","Characterization of Climatic Influences on Modern Sedimentation in an Arctic Lake, Svalbard, Norway, 2005","Hydrology","climate",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A28N7V","doi:10.18739/A28N7V","Hydroxyl (OH) airglow image data, Alaska, December 8, 2012","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2BV5S","doi:10.18739/A2BV5S","Hydroxyl (OH) airglow image data, Alaska, February 18, 2012","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2F93F","doi:10.18739/A2F93F","Photos of frozen core, Prudhoe Bay","Soil Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2XF9F","doi:10.18739/A2XF9F","Photogrammetric scans of aerial photographs of North American glaciers, 1984. Roll 1 tiffs - Fiducials","aerial imagery/basemaps","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2XP4Z","doi:10.18739/A2XP4Z","Estimates of C and N loss from moist acidic tundra sites burned in the 2007 Anaktuvuk River Fire.","ecology","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A29C14","doi:10.18739/A29C14","Photogrammetric scans of aerial photographs of North American glaciers, 1994. Roll 5 jpegs","aerial imagery/basemaps","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6P848XT","doi:10.5065/D6P848XT","HLY-09-02 TeraScan Raw HRPT Satellite Data [Ashjian/LDEO]","aerial imagery/basemaps","Oceanography",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2833MZ0T","doi:10.18739/A2833MZ0T","Autonomous Ice Mass Balance Buoy Observations, Buoy 2015K, Chukchi Sea, Arctic Ocean, 2015","Cryology","Oceanography","Atmospheric Science",NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6PC30J7","doi:10.5065/D6PC30J7","Geo-database of MNT, MAT, and Shrub Sites in Northern Alaska (based on MSS Landcover) [Jia, J., H. Epstein, D. Walker]","aerial imagery/basemaps",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D69C6VFZ","doi:10.5065/D69C6VFZ","Integrated Chlorophyll (0-100 m, mg m-2), All Data [Ashjian]","Oceanography","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6GT5KBZ","doi:10.5065/D6GT5KBZ","Council Flux Data - Shallow Lake Site (ASCII) [Beringer, J.]","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A20K01","doi:10.18739/A20K01","Photogrammetric scans of aerial photographs of North American glaciers, 1968. Roll 2 jpegs","aerial imagery/basemaps","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2SP6G","doi:10.18739/A2SP6G","Dataset: Forty-Thousand Years of Yedoma: An investigation into the spatial heterogeneity and paleo-history of organic-rich permafrost in Alaska","Soil Science","climate","Soil Science",NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2HT2GB23","doi:10.18739/A2HT2GB23","Network of Permafrost Observatories in Russia - Temperature in deep boreholes, 2005-2010","Soil Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2HS48","doi:10.18739/A2HS48","Core Atmospheric and Snow Measurements at Summit Greenland Environmental Observatory: Firn Air","Cryology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D63B5X9D","doi:10.5065/D63B5X9D","Barrow Urban Heat Island Air Temperatures (ASCII) [Hinkel, K., and F. E. Nelson]","Atmospheric Science",NA,NA,NA,NA
