"","id","dateUploaded","datasource","title"
"171","doi:10.18739/A2024C","2017-08-21T21:13:47.717Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1964. Roll 1 jpegs"
"172","doi:10.18739/A26S1B","2018-02-12T18:03:13.505Z","urn:node:ARCTIC","Growing Season Energy and CO2 Fluxes over a Larch Forest Tundra Ecosystem in Siberia"
"173","doi:10.18739/A2738D","2017-06-12T21:27:02.520Z","urn:node:ARCTIC","Ocean water property observations reported from ice-tethered profiler(ITP) #38, Transpolar Drift, 2010"
"174","doi:10.5065/D6MC8X5R","2016-04-02T11:38:58.613Z","urn:node:ARCTIC","Alaskan Lake Database Mapped from Landsat Images"
"175","doi:10.5065/D6513WCN","2016-04-02T15:35:51.811Z","urn:node:ARCTIC","Council Meteorological Data - Station C1 [Hinzman, L.]"
"176","doi:10.18739/A20R5N","2017-07-26T02:29:29.159Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1977. Roll 6 jpegs"
"177","doi:10.18739/A29593","2016-04-02T07:42:32.167Z","urn:node:ARCTIC","Field Campaigns (SnowNet)"
"178","doi:10.18739/A2RV91","2018-02-09T20:04:29.949Z","urn:node:ARCTIC","Barrow Area Remote Sensing- BE Soil Data 2009"
"179","doi:10.5065/D66T0JRJ","2016-04-02T11:45:16.833Z","urn:node:ARCTIC","Sea Ice Melt Ponds: Integrated Albedo"
"180","doi:10.18739/A2TW1Z","2018-05-10T23:49:55.151Z","urn:node:ARCTIC","Hydroxyl (OH) airglow image data, Alaska, December 19, 2011"
"181","doi:10.5065/D6HX19TR","2016-04-02T12:42:02.807Z","urn:node:ARCTIC","Beaufort Sea Sediment Core Lipid Analysis, Station 44 (Excel) [Harvey, R.]"
"182","doi:10.18739/A2XN84","2017-09-05T19:04:39.576Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1990. Roll 1 tiffs"
"183","doi:10.18739/A2M527","2017-09-05T22:41:19.839Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1990. Roll 3 tiffs - Fiducials"
"184","doi:10.5065/D6GT5K65","2016-04-02T07:17:20.847Z","urn:node:ARCTIC","Bottom Trawl Survey CTD data in 2009, Forage Distribution and Ocean Conditions (B62)"
"185","doi:10.18739/A22541","2017-09-14T00:05:35.692Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1970. Roll 2 tiffs"
"186","doi:10.18739/A2FS85","2016-04-02T03:28:10.047Z","urn:node:ARCTIC","Soil Moisture NIMS grid Barrow, Alaska 2012"
"187","doi:10.18739/A29882M33","2018-05-17T18:42:02.482Z","urn:node:ARCTIC","Iceberg tracking near Sermilik Fjord, Southeast Greenland from 2012-2014"
"188","doi:10.5065/D6V9865J","2016-04-02T12:27:29.348Z","urn:node:ARCTIC","Seabeam Bathymetry Imagery by Station - HLY-02-01 [USCG]"
"189","doi:10.18739/A2P33J","2016-04-02T04:16:32.970Z","urn:node:ARCTIC","Sep 22"
"190","doi:10.18739/A2CW0J","2018-04-19T21:45:42.333Z","urn:node:ARCTIC","Taku Glacier, Southeast Alaska aerial photogrammetry, August 2, 2015. JPG Images Volume 2 of 3"
"191","doi:10.18739/A2FG69","2016-04-02T07:51:41.940Z","urn:node:ARCTIC","River_discharge_Naujat_Kuat_River_Greenland_2011_to_2014"
"192","doi:10.18739/A24627","2016-04-02T08:37:33.771Z","urn:node:ARCTIC","Chemistry (major ions) data of 2007 Summit ice cores"
"193","doi:10.5065/D6WQ01XR","2016-04-02T10:57:25.909Z","urn:node:ARCTIC","ArcticRIMS: Daily Simulated runoff from Pan-Arctic Water Balance Model"
"194","doi:10.18739/A28911Q99","2019-09-05T21:12:13.057Z","urn:node:ARCTIC","Northern West Siberia Normalized Difference Vegetation Index (NDVI) and Climate Data, 2000-2016"
"195","doi:10.18739/A2RN3069Q","2018-06-28T21:43:38.281Z","urn:node:ARCTIC","Hydrographic CCGS Louis S. St-Laurent Cruise CTD and Geochemistry Data 2011"
"196","doi:10.18739/A25T3G04V","2019-09-19T21:49:23.244Z","urn:node:ARCTIC","AmeriFlux CA-Man Manitoba - Northern Old Black Spruce (former BOREAS Northern Study Area). 1994-2008"
"197","doi:10.18739/A2RG7G","2016-04-02T05:57:07.154Z","urn:node:ARCTIC","Schupack 2007 Mechanisms and Processes of Suspended Sediment Transport and Deposition in High Arctic Proglacial Lake Linnévatnet, Spitsbergen, Svalbard"
"198","doi:10.18739/A2RC7F","2016-04-02T07:41:55.913Z","urn:node:ARCTIC","WHOI Ice Tethered Profiler #15"
"199","doi:10.18739/A26N90","2017-09-07T02:51:14.789Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1979. Roll 3 tiffs"
"200","doi:10.18739/A2ZG0P","2017-09-06T00:40:25.674Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1986. Roll 1 thumbnails"
"201","doi:10.5065/D68W3BCK","2016-04-02T12:16:22.549Z","urn:node:ARCTIC","HLY-02-01 Benthic Faunal Summaries (abundance, biomass, and dominance) (ASCII) [Grebmeier, J. and L. Cooper]"
"202","doi:10.18739/A2FJ60","2017-07-21T02:52:38.214Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1994. Roll 4 tiffs - Fiducials"
"203","doi:10.5065/D6SJ1HM7","2016-04-02T12:04:29.594Z","urn:node:ARCTIC","cANIMIDA Sediment Contaminants [Trefry]"
"204","doi:10.5065/D6QJ7FBG","2016-04-02T06:43:50.135Z","urn:node:ARCTIC","Zooplankton Abundance and Biomass Retrospective"
"205","doi:10.18739/A23G0X","2017-09-08T23:19:49.985Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1976. Roll 2 thumbnails"
"206","doi:10.18739/A2GS8G","2016-04-02T10:15:39.946Z","urn:node:ARCTIC","Autonomous Ocean Flux Buoy 2"
"207","doi:10.18739/A2D79Q","2017-07-15T12:03:21.795Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1993. Roll 3 tiffs"
"208","doi:10.18739/A27583","2018-05-10T23:28:50.330Z","urn:node:ARCTIC","Hydroxyl (OH) airglow image data, Alaska, December 16, 2011"
"209","doi:10.5065/D6V69GNG","2016-04-02T12:28:03.502Z","urn:node:ARCTIC","HLY-04-03 Suspended Particulate Organic Matter (sPOM) Data (ASCII) [Bates, N. R.]"
"210","doi:10.5065/D6RR1WBZ","2016-04-02T12:42:51.281Z","urn:node:ARCTIC","HLY-04-03 High Performance Liquid Chromatography (HPLC) Pigment Data (Excel) [Hill, V.]"
"211","doi:10.18739/A2Q23R00M","2018-05-24T20:55:40.004Z","urn:node:ARCTIC","A Varved Sediment Analysis of 1,000 Years of Climate Change: Linnévatnet, Svalbard, 2010"
"212","doi:10.18739/A2SW6J","2016-04-02T09:52:45.333Z","urn:node:ARCTIC","NCEAS phenology dataset"
"213","doi:10.18739/A2XM14","2016-09-19T20:04:41.599Z","urn:node:ARCTIC","Passive acoustic data from Davis Strait - C6 10 of 16 (121130-0300-C6-09711.wav to 130110-1700-C6-10709.wav)"
"214","doi:10.18739/A2NW2S","2016-04-02T05:50:05.025Z","urn:node:ARCTIC","Western: Lake water hourly time series (CALON)(2015)"
"215","doi:10.5065/D6X34VHX","2016-04-02T14:03:55.875Z","urn:node:ARCTIC","CHAOZ passive acoustic mooring CZ10_AU_C02 data"
"216","doi:10.18739/A2WN7F","2017-08-17T23:05:31.744Z","urn:node:ARCTIC","Hydroxyl (OH) airglow image data, Alaska, February 26, 2012"
"217","doi:10.18739/A2NG8X","2016-04-02T03:55:00.101Z","urn:node:ARCTIC","Nov 7"
"218","doi:10.18739/A2GR84","2017-09-01T20:23:12.822Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1992. Roll 2 tiffs"
"219","doi:10.18739/A2V97ZR1M","2018-07-05T23:19:40.965Z","urn:node:ARCTIC","Kongsbreen Imagery, Svalbard, Norway, 2016"
"220","doi:10.18739/A24585","2018-05-10T19:54:14.398Z","urn:node:ARCTIC","Hydroxyl (OH) airglow image data, Alaska, November 12, 2011"
"221","doi:10.5065/D6TD9VDN","2016-04-02T13:17:34.422Z","urn:node:ARCTIC","226Ra and 228Ra from SHEBA, Polar Star 2000 Expeditions (ASCII) [Kadko, D.]"
"222","doi:10.5065/D6G44NG9","2016-04-02T15:09:24.468Z","urn:node:ARCTIC","Council Flux Data - Tundra Site (ASCII) [Beringer, J.]"
"223","doi:10.5065/D6FN1484","2016-04-02T13:16:59.355Z","urn:node:ARCTIC","HLY-02-01 Bottle Data (MATLAB Format) [Flagg, C.]"
"224","doi:10.5065/D6BG2M4V","2016-04-02T14:56:12.087Z","urn:node:ARCTIC","Ivotuk 2000: Snow Depth Data and Image [Sturm, M. et al.]"
"225","doi:10.18739/A2PH0J","2016-04-02T06:19:32.195Z","urn:node:ARCTIC","XRF mapping of the cryptoendolithic habitat - 2"
"226","doi:10.5065/D6TX3CF6","2016-04-02T12:33:23.431Z","urn:node:ARCTIC","AWS02-I Bottle and Nutrient Data (WHP Format) [Swift, J.]"
"227","doi:10.5065/D6057CXZ","2016-04-02T07:01:27.522Z","urn:node:ARCTIC","HLY-06-01 Observations of Marine Mammals of Beringia [Ray, G.C.]"
"228","doi:10.18739/A23P7N","2016-04-02T08:55:53.657Z","urn:node:ARCTIC","Microzooplankton abundance and biomass in the Kara Sea and the Yamal Peninsula coastal waters in August 2012."
"229","doi:10.18739/A23V3V","2017-07-13T19:31:39.852Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1997. Roll 1 tiffs - Fiducials"
"230","doi:10.6073/pasta/e39b27419ee6bf2d1b4baf3e853e3d81","2017-03-30T16:00:23.366Z","urn:node:LTER",NA
"231","doi:10.6073/pasta/170b15d84beb8ead1866ef0ec40d48d1","2016-12-21T19:05:26.415Z","urn:node:LTER",NA
"232","doi:10.6073/pasta/f211f393e440882fb1b4ff748463fd84","2016-12-21T18:02:34.979Z","urn:node:LTER",NA
"233","doi:10.6073/pasta/97f40ecc413d19fdd754209167ac71aa","2016-12-21T18:05:05.055Z","urn:node:LTER",NA
"234","doi:10.6073/pasta/9b73897fb9c007cbe3e616adfd1fee15","2016-12-24T12:11:49.557Z","urn:node:LTER",NA
"235","doi:10.6073/pasta/be406e7da3127d7426f68bed5ed31006","2016-12-24T12:11:02.104Z","urn:node:LTER",NA
"236","doi:10.6073/pasta/105b5bd65c3f10c461446753e0ccb8af","2016-12-24T12:10:36.334Z","urn:node:LTER",NA
"237","doi:10.6073/pasta/5972afb72586a4636a2e3e8ce6565a85","2016-12-21T18:00:58.903Z","urn:node:LTER",NA
"238","doi:10.6073/pasta/0f614bd867cc330a7541b139515295ed","2016-12-21T19:03:49.247Z","urn:node:LTER",NA
"239","doi:10.6073/pasta/8a092d8928fc140535c990222f59ba83","2016-12-21T18:03:34.439Z","urn:node:LTER",NA
"240","doi:10.6073/pasta/4cd1fc8b0910dd36dcb29a0c1152ba64","2016-12-21T18:01:49.139Z","urn:node:LTER",NA
"241","doi:10.6073/pasta/12e96295aa4a2dc8fa377480bab6aa06","2018-04-13T19:00:21.537Z","urn:node:LTER",NA
"242","doi:10.6073/pasta/66aa0689b81aee073df0a32d370d9a0c","2016-12-21T18:04:41.079Z","urn:node:LTER",NA
"243","doi:10.6073/pasta/59beaf0c74f4735697227d8e9daf7d47","2016-12-24T12:12:38.131Z","urn:node:LTER",NA
"244","doi:10.6073/pasta/d3cc1054f80622b373ef6329f62d50d7","2016-12-21T18:04:05.026Z","urn:node:LTER",NA
"245","doi:10.6073/pasta/0f6a4b1ee4ca260f431175fe2439a544","2016-12-21T19:05:49.291Z","urn:node:LTER",NA
"246","doi:10.6073/pasta/d1fb3658f397c837b1ac49c42c2bdff7","2018-12-03T23:59:10.954Z","urn:node:ARCTIC",NA
"247","doi:10.6073/pasta/8a2999c9ed297a184aaca7057e1ae177","2018-04-13T19:00:39.626Z","urn:node:LTER",NA
"248","doi:10.6073/pasta/011d1ba5f14fc9057dd67ff201174543","2017-04-13T18:00:32.186Z","urn:node:LTER",NA
"249","doi:10.6073/pasta/a96811cb3f27a1ca85e942a6cd19055c","2019-06-17T20:20:42.305Z","urn:node:LTER",NA
"250","doi:10.6073/pasta/6ccaa43585d7948838562520f6b95c07","2019-06-17T20:19:30.446Z","urn:node:LTER",NA
"251","doi:10.6073/pasta/03a76c6fcb26107983a7f09aa9d29c62","2019-06-17T20:17:15.330Z","urn:node:LTER",NA
"252","doi:10.6073/pasta/1088c31ca72d30644f71b622b00ff2bc","2019-06-17T21:20:38.566Z","urn:node:LTER",NA
"253","doi:10.6073/pasta/65c267593c2cc3f16653c4536b9d956f","2019-06-17T21:20:59.809Z","urn:node:LTER",NA
"254","doi:10.6073/pasta/26c5b917fd648829fa2fda488ea926b8","2019-06-18T17:15:55.456Z","urn:node:LTER",NA
"255","doi:10.6073/pasta/3eb47a3aab539531b90a7336aff56e30","2019-06-17T20:19:54.508Z","urn:node:LTER",NA
"256","doi:10.6073/pasta/813e4116ee7879035bdb9a35aae381a6","2019-06-17T20:19:03.134Z","urn:node:LTER",NA
"257","doi:10.6073/pasta/6cb2537adeeb317add88046b3475a03a","2019-06-17T21:18:17.934Z","urn:node:LTER",NA
"258","doi:10.6073/pasta/101857a6e7cc539c7d46cea3c2d07936","2019-06-17T21:17:18.622Z","urn:node:LTER",NA
"259","doi:10.6073/pasta/20e56860e067b13f44be60e0309434ce","2019-06-17T21:19:28.123Z","urn:node:LTER",NA
"260","doi:10.6073/pasta/874dd6c8657c49457c25c410bd5e9040","2019-06-17T21:16:03.962Z","urn:node:LTER",NA
"261","doi:10.6073/pasta/0c1736202ade8cd1acf9a29fa7f4da63","2019-06-17T21:21:44.323Z","urn:node:LTER",NA
"262","doi:10.6073/pasta/93e9a05b00e0e619b3942472ba1f7796","2019-06-17T21:24:54.768Z","urn:node:LTER",NA
"263","doi:10.6073/pasta/c1ed6d8d4dce62008d2a907d8f93ab48","2019-06-17T20:23:37.804Z","urn:node:LTER",NA
"264","doi:10.6073/pasta/89b3bbfa4d6a4cdaa9f46adf1dc3e38c","2019-06-17T20:18:02.500Z","urn:node:LTER",NA
"265","doi:10.6073/pasta/afb6900e4d0d15aeb15c92279200199f","2019-06-17T20:22:34.257Z","urn:node:LTER",NA
"266","doi:10.6073/pasta/29e5b0085da3935a4cf03eea053834ad","2019-06-17T20:22:09.948Z","urn:node:LTER",NA
"267","doi:10.6073/pasta/36867e3f4a87f7e795887eb3b6a35d76","2019-06-17T20:16:08.752Z","urn:node:LTER",NA
"268","doi:10.6073/pasta/717ddd390ecc92c5fa116968073fad43","2018-12-04T00:11:22.030Z","urn:node:ARCTIC",NA
"269","doi:10.6073/pasta/4e022b94a3739422cddaf51122c5d7ab","2017-03-17T18:00:32.569Z","urn:node:LTER",NA
"270","doi:10.6073/pasta/ca84cec21de79fd6364d7781374f84eb","2019-04-12T23:39:07.134Z","urn:node:LTER",NA
"271","doi:10.6073/pasta/f755cc84f4d410f3e7b0c813ff1155a2","2019-04-12T23:35:47.194Z","urn:node:LTER",NA
"272","doi:10.6073/pasta/9e35079a41e4e0f9b06ef04f51019f89","2019-04-12T23:34:47.113Z","urn:node:LTER",NA
"273","doi:10.6073/pasta/febee98e62aaa9001e5747432ded64bd","2019-05-02T17:15:41.621Z","urn:node:LTER",NA
"274","doi:10.6073/pasta/38dfd48fc143a4f5abea8aa6d664c919","2019-05-02T17:15:24.177Z","urn:node:LTER",NA
"275","doi:10.6073/pasta/3ab6cda64f34f82f89933c3bc3e5caaa","2019-04-12T23:32:51.119Z","urn:node:LTER",NA
"276","doi:10.6073/pasta/1ff781d88be7161218e0d2419648ca52","2019-04-12T23:40:50.178Z","urn:node:LTER",NA
"277","doi:10.6073/pasta/52dcd21509c4d8638ccfb5148b2ac119","2019-04-12T23:36:52.170Z","urn:node:LTER",NA
"278","doi:10.6073/pasta/fdf6574d14d8fdd178a9450e057a2021","2019-04-12T23:39:37.672Z","urn:node:LTER",NA
"279","doi:10.6073/pasta/88e3e3717e6ced7f4c14aa89518f4613","2019-04-12T23:36:15.015Z","urn:node:LTER",NA
"280","doi:10.6073/pasta/40c946f076355aa2523ee4847f745b51","2019-04-12T23:38:37.216Z","urn:node:LTER",NA
"281","doi:10.6073/pasta/88f7fbd7a0ba46c1e54980448b8db3d2","2019-04-12T23:39:49.206Z","urn:node:LTER",NA
"282","doi:10.6073/pasta/bd8c1cc011851190a291862d6b3bfa52","2019-05-02T17:16:03.301Z","urn:node:LTER",NA
"283","doi:10.6073/pasta/3c61baca4928cbd259a26ca746898b65","2019-04-12T23:16:10.263Z","urn:node:LTER",NA
"284","doi:10.6073/pasta/12e95d63a6c0be0124c69487182b1750","2019-04-12T23:33:39.656Z","urn:node:LTER",NA
"285","doi:10.6073/pasta/86225c3c1a98be0780d092f8b8bf9943","2019-04-12T23:35:33.548Z","urn:node:LTER",NA
"286","doi:10.18739/A2BC9G","2016-04-02T03:41:55.519Z","urn:node:ARCTIC","Oct 25"
"287","doi:10.5065/D6C53HW2","2016-04-02T07:13:54.214Z","urn:node:ARCTIC","KN195-10 Gravimeter Data [Sambrotto/WHOI]"
"288","doi:10.18739/A2N52J","2017-08-17T23:53:10.542Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1981. Roll 3 jpegs"
"289","doi:10.5065/D6057D25","2016-04-02T11:18:32.575Z","urn:node:ARCTIC","ArcticRIMS: Daily Precipitation From Monthly Station Records And Disaggregation"
"290","doi:10.18739/A23Q0B","2016-10-20T19:49:36.953Z","urn:node:ARCTIC","McCall Glacier Upper Cirque ice core age model"
"291","doi:10.18739/A2KN34","2017-07-04T04:48:39.955Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1994. Roll 1 jpegs"
"292","doi:10.5065/D6930R8F","2016-04-02T12:46:44.467Z","urn:node:ARCTIC","Chukchi Sea Sediment Core Lipid Analysis, Station F9 (Excel) [Harvey, R.]"
"293","doi:10.18739/A2MH32","2017-01-22T20:01:04.225Z","urn:node:ARCTIC","Passive acoustic data from A4 in the Bering Strait for September 2014"
"294","doi:10.5065/D6V122W8","2016-04-02T11:56:44.147Z","urn:node:ARCTIC","Biocomplexity of Patterned Ground: Mould Bay Expedition"
"295","doi:10.5065/D6D21VQG","2016-04-02T11:54:23.636Z","urn:node:ARCTIC","Biocomplexity of Frost-boil Ecosystems: Banks Island"
"296","doi:10.18739/A2XD0QX3X","2018-11-15T00:29:49.132Z","urn:node:ARCTIC","Autonomous Ice Mass Balance Buoy Observations, Buoy 2010G, Canadian Arctic Archipelago, 2010"
"297","doi:10.5065/D6WQ01SZ","2016-04-02T06:52:53.282Z","urn:node:ARCTIC","HLY-07-01 Elog Event Data [Sambrotto/LDEO]"
"298","doi:10.18739/A21K70","2016-04-02T04:02:53.691Z","urn:node:ARCTIC","4"
"299","doi:10.18739/A2V634","2016-04-02T08:56:21.925Z","urn:node:ARCTIC","Infrared Spectra from Polar Atmospheric Emitted Radiance Interferometer"
"300","doi:10.18739/A25W5K","2016-04-02T10:05:19.154Z","urn:node:ARCTIC","Prudhoe Bay data"
"301","doi:10.18739/A26W9683X","2018-11-15T00:13:43.710Z","urn:node:ARCTIC","Autonomous Ice Mass Balance Buoy Observations, Buoy 2006C, Beaufort Sea, Arctic Ocean, 2006"
"302","doi:10.18739/A2BS1K","2018-05-08T22:35:18.492Z","urn:node:ARCTIC","Hydroxyl (OH) airglow image data, Alaska, September 25, 2011"
"303","doi:10.5065/D6RJ4GMN","2016-04-02T15:11:22.855Z","urn:node:ARCTIC","Council Climate Data - Site 8 Burned Tundra (Excel) [Beringer, J.]"
"304","doi:10.18739/A26W00","2018-05-02T00:50:21.752Z","urn:node:ARCTIC","Mobile Instrumented Sensor Platform (MISP) Datalogger Barrow, Alaska, 2017"
"305","doi:10.18739/A2JV7D","2017-08-31T05:06:51.023Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1994. Roll 4 jpegs"
"306","doi:10.18739/A2ZC6X","2018-03-16T23:41:33.564Z","urn:node:ARCTIC","Ivotuk Flux Data - MAT Site (Excel) [Beringer, J.]"
"307","doi:10.18739/A21N7XM5B","2019-01-31T17:42:50.734Z","urn:node:ARCTIC","Year-round soil moisture and temperature, Toolik Field Station, Alaska, 2017-2018"
"308","doi:10.18739/A22P93","2016-04-02T11:41:42.848Z","urn:node:ARCTIC","ECCO2 model Arctic Domain, 18km"
"309","doi:10.18739/A2FB4WK8D","2018-11-15T00:23:22.553Z","urn:node:ARCTIC","Autonomous Ice Mass Balance Buoy Observations, Buoy 2009E, Canadian Arctic Archipelago, 2009"
"310","doi:10.5065/D6TM784B","2016-04-02T06:59:29.826Z","urn:node:ARCTIC","Sediment trap data of vertical flux of algal pigments, POC and PON"
"311","doi:10.18739/A2NV99B09","2019-09-19T21:54:34.587Z","urn:node:ARCTIC","Marine Mammal sighting data from cruises in the Pacific Arctic, 2018, from Distributed Biological Observatory (DBO) regions"
"312","doi:10.18739/A2393B","2016-04-02T06:21:50.365Z","urn:node:ARCTIC","CSASN TASCC Nutrients All"
"313","doi:10.18739/A2RJ75","2017-07-24T23:46:47.162Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1990. Roll 3 tiffs - Fiducials"
"314","doi:10.18739/A23830","2017-10-31T18:49:06.783Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1975. Roll 5 tiffs"
"315","doi:10.5065/D6V9863N","2016-04-02T07:03:59.813Z","urn:node:ARCTIC","HLY-09-02 TeraScan HRPT Satellite Data [Ashjian/LDEO]"
"316","doi:10.18739/A2P202","2017-07-11T22:37:30.244Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1986. Roll 1 thumbnails"
"317","doi:10.18739/A2701Q","2016-04-02T08:16:58.059Z","urn:node:ARCTIC","Kharp Vegetation and Soil Transects"
"318","doi:10.18739/A2RJ48T8Z","2018-11-15T01:33:38.601Z","urn:node:ARCTIC","Autonomous Ice Mass Balance Buoy Observations, Buoy 2013F, Beaufort Sea, Arctic Ocean, 2013"
"319","doi:10.5065/D69C6VGD","2016-04-02T14:00:05.220Z","urn:node:ARCTIC","CHAOZ passive acoustic mooring CZ10_AU_A03 data"
"320","doi:10.18739/A2G554","2017-10-09T20:14:08.665Z","urn:node:ARCTIC","Focused synthetic aperture radar processing of echogram data with Multiple Signal Classification (MUSIC) antenna array processing, Greenland, June 27 - July 11, 2008"
"321","doi:10.18739/A23B5W73S","2018-05-24T20:34:48.244Z","urn:node:ARCTIC","Glacial History of the Little Ice Age in Kongress Valley, Svalbard: a study of lacustrine sediment, 2007"
"322","doi:10.5065/D6ZP444G","2016-04-02T06:40:05.627Z","urn:node:ARCTIC","TN249 Multibeam Data [Ashjian/UW]"
"323","doi:10.5065/D6FX77FN","2016-04-02T07:23:39.424Z","urn:node:ARCTIC","Carbon export in the Eastern Bering Sea water column: TrapFlux (B56)"
"324","doi:10.5065/D6GT5K82","2016-04-02T12:49:02.731Z","urn:node:ARCTIC","HLY-02-03 Carbon and Nitrogen Isotope Dynamics (ASCII) [Dunton, K.]"
"325","doi:10.18739/A2QC9W","2016-04-02T04:49:06.192Z","urn:node:ARCTIC","March 15, 2012"
"326","doi:10.5065/D66971PX","2016-04-02T13:12:32.156Z","urn:node:ARCTIC","226Ra and 228Ra from SHEBA, Polar Star 2000 Expeditions (Excel) [Kadko, D.]"
